RECNR,HAUPTNR,LEMMA_RECNR,NAMIDENT,ALPHABET,SPRCODE,GESCHLECHT,GEBJAHR,TODJAHR,LEBENSDATEN,VITAZEILE,AKTIVBEGINN,AKTIVENDE,KUENSTLER,NAME,VORNAME,NAMENSANZEIGE,NAMENSSUCHE,LITERATUR,AUSSTELLUNGEN,EVENTS,PERFORMANCES,LIT_AUSWAHL,WERK_AUSWAHL,LEXIKA,LEBENSJAHRE,RATING,RATING_PROMPT,BEARBEITUNGSSTAND,ARTIKELPFADWORD,ARTIKELPFADPDF,KONTEXT_IDS,ARTIKEL_AUTOR,GATTUNGEN,BUERGERORT,NATIONALITAET,ARCHIVHINWEIS,ARTIKEL_DATUM,NAMENSANZEIGE2,PND,PND_URL,URL_TEXT,SIK_ISEA_URL,NEBIS_URL,EAN_URL,NDB_URL,INSERTINST,INSERTER,INSERTDATE,LASTACTION,LASTINSTITUT,LASTUSER,LASTDATE,OBJEKTNR,OBJEKTHAUPTNR,OBJEKTKURZFORM,RELATOR,RELATOR_BEMERKUNG,VERWEISZEICHEN,VERWEISTEXT,VERWEIS_OBJEKTNR,VERWEIS_OBJEKTHAUPTNR,VERWEIS_KURZFORM,OBJEKT_TABLE,VERWEIS_OBJEKT_TABLE,SETPOS
12116093,12116093,12407909,"Widerkehr, Johann Balthasar","widerkehr,hansbalz",DEU,M,1665,1730,"* um 1665 , $+$ 27.9.1730 Mellingen","Maler. Mitglied der Mellinger Künstlerdynastie Widerkehr. Bruder von Johann Georg und Johann Adam Widerkehr",1683,1730,J,Widerkehr,"Johann Balthasar","Widerkehr, Johann Balthasar  [Wiederkehr, Hans Balz]","Widerkehr Hans Balz#Widerkehr Johann Balthasar Widerkehr Johann Balthasar £ Wiederkehr Hans Balz",2,,0,0,,,0,1665-1730,**,Lexikon-Eintrag,14.09.2011,,,"1,11,6,13,2,14,4,5,10,12,0,9,",,Malerei,"Mellingen (AG)",CH,,,"Widerkehr, Johann Balthasar",,,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Widerkehr,%20Hans Balz%22%20OR%20%22Hans Balz%20Widerkehr%22","http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Widerkehr&token_firstname=Hans Balz",,SIK,TOMASCHETT,"20.07.2009 16:44:54",I,SIK,TOMASCHETT,"20.07.2009 16:44:54",12402771,11181484,,>,,,Familienmitglied,12116093,12116093,"Widerkehr, Johann Balthasar",P20,P20,
12860794,12860794,12860795,"Zumbühl, Anita","zumbuehl,anita",DEU,F,1975,,"* 1975 Oberdorf",,1993,2074,J,Zumbühl,Anita,"Zumbühl, Anita ","Zumbühl Anita#Zumbuehl Anita ",,1,0,0,,,0,1975,*,Lexikon-Eintrag,06.08.2012,,,"0,",,,,,,,"Zumbühl, Anita",,,http://salonliz.net/about.html,http://salonliz.net/about.html,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Zumbühl,%20Anita%22%20OR%20%22Anita%20Zumbühl%22",http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Zumbühl&token_firstname=Anita,,SIK,BEYERLE,"14.12.2011 14:14:47",I,SIK,BEYERLE,"14.12.2011 14:14:47",13258277,13258277,,>,,,Gruppenmitglied,12860794,12860794,"Zumbühl, Anita",P20,P20,2
12013562,12013562,12406790,"Lang, Pe","lang,pe",DEU,M,1974,,"* 27.9.1974 Sursee","Klangkünstler. Zusammenarbeit mit Zimoun als Produktiongemeinschaft Untitled Sound Objects von 2004 bis 2009
",1992,2073,J,Lang,Pe,"Lang, Pe  [Lang, Peter]","Lang Pe £ Lang Peter",3,7,0,3,,,0,1974,**,Lexikon-Eintrag,20.10.2015,,,"1,11,6,13,2,14,4,5,10,0,12,9,",,"Aktionskunst, Audio, Installation, Klang, Kunst am Bau, Kunst im öffentlichen Raum, Mixed Media, Plastik, Skulptur","Oberkirch (LU)",CH,,,"Lang, Pe",14347684x,http://d-nb.info/gnd/14347684x,www.pelang.ch,www.pelang.ch,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Lang,%20Pe%22%20OR%20%22Pe%20Lang%22",http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Lang&token_firstname=Pe,http://www.deutsche-biographie.de/pnd14347684x.html,SIK,SCHAAD,"30.06.2010 11:24:39",I,SIK,SCHAAD,"30.06.2010 11:24:39",12959878,12959878,,>,,,Gruppenmitglied,12013562,12013562,"Lang, Pe",P20,P20,
9745202,9745202,12393917,"Hedinger, Johannes","hedinger,johannes",DEU,M,1971,,"* 6.6.1971 St. Gallen","Konzeptkünstler. Produktionsgemeinschaft mit Marcus Gossolt unter dem Namen «Com & Com»",1989,2070,J,Hedinger,"Johannes M.","Hedinger, Johannes ","Hedinger Johannes#Hedinger Johannes M. Hedinger Johannes M. ",5,4,0,0,,,1,1971,**,Lexikon-Eintrag,05.08.2015,,,"1,11,6,13,14,2,4,5,12,0,10,9,",,"Konzeptkunst, Installation, Fotografie, Environment, Mixed Media, Multiple, Objektkunst, Performance, Photo Art, Video, Aktionskunst",Zürich,CH,,,"Hedinger, Johannes",118184741,http://d-nb.info/gnd/118184741,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Hedinger,%20Johannes%22%20OR%20%22Johannes%20Hedinger%22",http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Hedinger&token_firstname=Johannes,http://www.deutsche-biographie.de/pnd118184741.html,SIK,PLÜSS,22.12.1997,U,SIK,PLÜSS,22.12.1997,12393916,9745201,"Com & Com [Produktionsgemeinschaft] ((Zusammenarbeit seit 1997))",>,,,Gruppenmitglied,12393917,9745202,"Hedinger, Johannes (* 6.6.1971 St.Gallen)",P20,P20,
13092205,10614643,12398260,"Bühler, Hedy > Hahnloser-Bühler, Hedy","buehler,hedy",DEU,,1873,1952,"* 5.2.1873 , $+$ 9.5.1952 Winterthur","Hahnloser-Bühler, Hedy",,,,Bühler,Hedy,"Bühler, Hedy","Bühler Hedy#Buehler Hedy £ Bühler Hedy#Buehler Hedy",2,1,0,0,,,0,1873-1952,*,Lexikon-Eintrag,23.04.2015,,,"1,11,6,13,2,14,4,5,12,0,10,9,",,"Malerei, Kunstgewerbe",Winterthur,CH,,,"Bühler, Hedy",119304821,http://d-nb.info/gnd/119304821,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Hahnloser-Bühler,%20Hedy%22%20OR%20%22Hedy%20Hahnloser-Bühler%22",http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Hahnloser-Bühler&token_firstname=Hedy,http://www.deutsche-biographie.de/pnd119304821.html,SIK,HUEGLI,"28.03.2011 14:41:34",I,SIK,HUEGLI,"28.03.2011 14:41:34",12881418,12881418,,>,,,Familienmitglied,10614643,10614643,"Hahnloser-Bühler, Hedy",P20,P20,
9778952,9778952,12394286,"Aprile, Bartolomeo","aprile,bartolomeo",ITA,M,1600,1649,"[Prima metà del XVII secolo]","Scultore e stuccatore. Membro della famiglia di artisti Aprile",1618,1649,J,Aprile,Bartolomeo,"Aprile, Bartolomeo ","Aprile Bartolomeo ",,,0,0,,,5,1600-1649,*,"Entrata del dizionario",14.09.2011,,,"1,11,6,13,14,2,4,5,12,0,10,9,",,scultura,,,,,"Aprile, Bartolomeo",,,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Aprile,%20Bartolomeo%22%20OR%20%22Bartolomeo%20Aprile%22",http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Aprile&token_firstname=Bartolomeo,,SIK,PLÜSS,05.02.1998,I,SIK,PLÜSS,05.02.1998,12391638,9663022,"Aprile [Famiglia] ([Fine XV - metà XVII secolo])",>,,,Familienmitglied,12394286,9778952,"Aprile, Bartolomeo ([prima metà del XVII secolo])",P20,P20,
9745715,9745714,12394528,"Pfauw, Jakob (I.) > Pfau, Jakob (I.)","pfauw,jakob",DEU,,1538,1580,"[um 1538 Winterthur], $+$ 1580 Brugg","Pfau, Jakob (I.)",,,,Pfauw,Jakob,"Pfauw, Jakob (I.)","Pfauw Jakob (I.)#Pfauw Jakob I. £ Pfauw Jakob (I.)#Pfauw Jakob I.",,,0,0,,,1,1538-1580,*,Lexikon-Eintrag,14.09.2011,,,"1,11,6,13,2,14,4,5,12,0,10,9,",,"Fayence, Keramik",Winterthur,CH,,,"Pfauw, Jakob (I.)",,,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Pfau,%20Jakob%22%20OR%20%22Jakob%20Pfau%22",http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Pfau&token_firstname=Jakob,,SIK,PLÜSS,25.11.1997,U,SIK,PLÜSS,25.11.1997,12379804,4023172,"Pfau [Familie] ([Mitte 16. - Anfang 18. Jahrhundert])",>,,,Familienmitglied,12394528,9745714,"Pfau, Jakob [I.] ([um 1538 Winterthur], + 1580 Brugg)",P20,P20,
13703605,13703605,13703606,"Casella, Giovanni Battista","casella,giovannibattista",ITA,M,1623,1678,"* 30.8.1623 Carona, $+$ 6/12.11.1678 Genova","Scultore. Attivo in Liguria e a Carpentras in Francia. Membro della famiglia di artisti Casella",1641,1678,J,Casella,"Giovanni Battista","Casella, Giovanni Battista ","Casella Giovanni Battista ",1,,0,0,,,1,1623-1678,**,"Entrata del dizionario",28.10.2012,,,"1,11,6,13,2,14,4,5,10,12,0,9,",,"decorazione artistica di edifici, scultura","Carona (TI)",CH,,,"Casella, Giovanni Battista",,,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Casella,%20Giovanni Battista%22%20OR%20%22Giovanni Battista%20Casella%22","http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Casella&token_firstname=Giovanni Battista",,SIK,EPELBAUM,"02.11.2012 16:25:49",I,SIK,EPELBAUM,"02.11.2012 16:25:49",12394990,9718873,"Casella [Famiglia] ([Inizio XV - XIX secolo])",>,,,Familienmitglied,13703605,13703605,"Casella, Giovanni Battista",P20,P20,16
4029526,4029525,12385341,"Torricella, Giuseppe Antonio > Torricelli, Giuseppe Antonio","torricella,giuseppe",ITA,,1710,1808,"* 13.4.1710 Lugano, $+$ 1808 Vercelli [?]","Torricelli, Giuseppe Antonio",,,,Torricella,"Giuseppe Antonio","Torricella, Giuseppe Antonio","Torricella Giuseppe#Torricella Giuseppe Antonio Torricella Giuseppe Antonio £ Turricelli Giuseppe#Turricelli Giuseppe Antonio Turricelli Giuseppe Antonio Torricella Giuseppe#Torricella Giuseppe Antonio Torricella Giuseppe Antonio",6,1,0,0,,,2,1710-1808,**,"Entrata del dizionario",23.04.2015,,,"1,11,6,13,14,2,4,5,0,12,10,9,",,"pittura, decorazione murale, pittura ad olio, affresco",Lugano,CH,,,"Torricella, Giuseppe Antonio",122446577,http://d-nb.info/gnd/122446577,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Torricelli,%20Giuseppe Antonio%22%20OR%20%22Giuseppe Antonio%20Torricelli%22","http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Torricelli&token_firstname=Giuseppe Antonio",http://www.deutsche-biographie.de/pnd122446577.html,SIK,PLÜSS,15.01.1998,U,SIK,PLÜSS,20.03.1998,12393671,9772405,"Torricelli [Famiglia] ([XVIII-metà XIX secolo])",>,,,Familienmitglied,12385341,4029525,"Torricelli, Giuseppe Antonio (* 13.4.1710 Lugano, + 1808 Vercelli)",P20,P20,
4029526,4029525,12385341,"Torricella, Giuseppe Antonio > Torricelli, Giuseppe Antonio","torricella,giuseppe",ITA,,1710,1808,"* 13.4.1710 Lugano, $+$ 1808 Vercelli [?]","Torricelli, Giuseppe Antonio",,,,Torricella,"Giuseppe Antonio","Torricella, Giuseppe Antonio","Torricella Giuseppe#Torricella Giuseppe Antonio Torricella Giuseppe Antonio £ Turricelli Giuseppe#Turricelli Giuseppe Antonio Turricelli Giuseppe Antonio Torricella Giuseppe#Torricella Giuseppe Antonio Torricella Giuseppe Antonio",6,1,0,0,,,2,1710-1808,**,"Entrata del dizionario",23.04.2015,,,"1,11,6,13,14,2,4,5,0,12,10,9,",,"pittura, decorazione murale, pittura ad olio, affresco",Lugano,CH,,,"Torricella, Giuseppe Antonio",122446577,http://d-nb.info/gnd/122446577,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Torricelli,%20Giuseppe Antonio%22%20OR%20%22Giuseppe Antonio%20Torricelli%22","http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Torricelli&token_firstname=Giuseppe Antonio",http://www.deutsche-biographie.de/pnd122446577.html,SIK,PLÜSS,15.01.1998,I,SIK,PLÜSS,15.01.1998,12393670,9772270,"Torricelli, Giovanni Antonio e Giuseppe Antonio [Fratelli] ([Collaborazione nel XVIII secolo])",>,,,Familienmitglied,12385341,4029525,"Torricelli, Giuseppe Antonio (* 13.4.1710 Lugano, + 1808 Vercelli)",P20,P20,
4026901,4026901,12382281,"Dikenmann, Johann Caspar","dikenmann,johanncaspar",DEU,M,1823,1861,"* 27.4.1823 Zürich, $+$ 24.3.1861 Zürich","Landschaftsmaler, Radierer und Zeichner. Schweizer Landschaften. Mitglied der Künstlerfamilie Dikenmann. Sohn von Rudolf Dikenmann",1841,1861,J,Dikenmann,"Johann Caspar","Dikenmann, Johann Caspar  [Dickenmann, Johann Caspar]","Dikenmann Johann (Hans) Caspar#Dikenmann Johann Caspar Dikenmann Johann Caspar#Dikenmann Johann Hans Caspar#Dikenmann Johann Caspar Dikenmann Johann Caspar £ Dickenmann Johann Caspar",3,1,0,0,,,3,1823-1861,**,Lexikon-Eintrag,14.09.2011,,,"1,11,6,13,14,2,4,5,12,0,9,10,",,"Malerei, Zeichnung","Uesslingen (TG)",CH,,,"Dikenmann, Johann Caspar",,,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Dikenmann,%20Johann (Hans) Caspar%22%20OR%20%22Johann (Hans) Caspar%20Dikenmann%22","http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Dikenmann&token_firstname=Johann (Hans) Caspar",,SIK,PLÜSS,05.09.1997,I,SIK,PLÜSS,05.09.1997,12387616,4030542,"Dikenmann [Familie] ([19. Jahrhundert])",>,,,Familienmitglied,12382281,4026901,"Dikenmann, Johann Caspar (27.4.1823 Zürich - 24.3.1861 Zürich)",P20,P20,
4031995,4023527,12387913,"Feichtmayr, Joseph Anton > Feuchtmayer, Joseph Anton","feichtmayr,josephanton",DEU,,1696,1770,"* 3.6.1696 Linz, $+$ 2.1.1770 Mimmenhausen","Feuchtmayer, Joseph Anton",,,,Feichtmayr,"Joseph Anton","Feichtmayr, Joseph Anton","Feichtmayr Joseph Anton £ Faichtmaier Joseph Anton#Faichtmaier Joseph Faichtmaier Joseph Feuchtmayr Joseph Anton Feichtmayr Joseph Anton Feichtmayer Joseph Anton Feuchtmair Joseph Anton Faichtmayer Joseph Anton Feichtmeier Joseph Anton",29,4,0,0,"12225962,9700811,9700819,9700823,9700827,9700831,9700835,9700839,9700844,9700848,",,7,1696-1770,***,Lexikon-Artikel,07.09.2015,,,"1,11,6,13,14,2,4,5,0,12,9,10,",,"Skulptur, Gipsrelief, Steinrelief, Steinskulptur, Holzskulptur, Holzrelief, Kupferstich, Metallplastik, Zeichnung, Aquarell, Skulptur",Freiburg,"CH, D",,,"Feichtmayr, Joseph Anton",118532707,http://d-nb.info/gnd/118532707,www.feuchtmayermuseum.de/,www.feuchtmayermuseum.de/,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Feuchtmayer,%20Joseph Anton%22%20OR%20%22Joseph Anton%20Feuchtmayer%22","http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Feuchtmayer&token_firstname=Joseph Anton",http://www.deutsche-biographie.de/pnd118532707.html,SIK,EGLI,11.08.1997,U,SIK,EGLI,11.08.1997,12391577,9667092,"Feuchtmayer ([17. - 18. Jahrhundert])",>,,,Familienmitglied,12387913,4023527,"Feuchtmayer, Joseph Anton (* 3.6.1696 Linz, + 2.1.1770 Mimmenhausen)",P20,P20,
11498313,9738699,12392489,"bmc > Meyer Cesta, Barbara",bmc,DEU,,1959,,"* 27.5.1959 Aarau","Meyer Cesta, Barbara",,,,bmc,,bmc,"bmc  £ bmc ",12,16,0,1,,,1,1959,**,Lexikon-Eintrag,05.08.2015,,,"1,11,6,13,14,2,4,5,0,12,9,10,",,"Installation, Mixed Media, Video, Zeichnung, Fotografie, Audio, Collage, Konzeptuelle Kunst, Kunst im öffentlichen Raum, Neue Medien, Performance, Plastik, Relief, Textilkunst","Olten (SO), Wohlenschwil (AG)",CH,,,bmc,13030705X,http://d-nb.info/gnd/13030705X,www.hausamgern.ch/bmc,www.hausamgern.ch/bmc,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Meyer Cesta,%20Barbara%22%20OR%20%22Barbara%20Meyer Cesta%22","http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Meyer Cesta&token_firstname=Barbara",http://www.deutsche-biographie.de/pnd13030705X.html,SIK,KREBS,"27.05.2015 08:41:52",I,SIK,KREBS,"27.05.2015 08:41:52",12401002,11011884,,>,,,Gruppenmitglied,9738699,9738699,"Meyer Cesta, Barbara",P20,P20,3
9664432,4022926,12379050,"Lintmeyer, Daniel (der Jüngere, II.) > Lindtmayer, Daniel (der Jüngere, II.)","lintmeyer,daniel",DEU,,1552,1603,"* 24.4.1552 Schaffhausen (Taufe), $+$ zwischen 1603 und 1607","Lindtmayer, Daniel (der Jüngere, II.)",,,,Lintmeyer,Daniel,"Lintmeyer, Daniel (der Jüngere, II.)","Lintmeyer Daniel (der Jüngere, II.)#Lintmeyer Daniel (der Juengere, II.)#Lintmeyer Daniel der Jüngere, II.#Lintmeyer Daniel der Juengere, II. £ DML  Lindtmeyer Daniel Lintmeyer Daniel (der Jüngere, II.)#Lintmeyer Daniel (der Juengere, II.)#Lintmeyer Daniel der Jüngere, II.#Lintmeyer Daniel der Juengere, II. DL  DLM  Lindmeyer Daniel (der Jüngere, II.)#Lindmeyer Daniel (der Juengere, II.)#Lindmeyer Daniel der Jüngere, II.#Lindmeyer Daniel der Juengere, II.",39,16,0,0,"11996892,13030137,9731699,9739765,9739847,9690465,9739693,9739699,9739705,9653257,",,7,1552-1603,****,Lexikon-Artikel,23.04.2015,,,"1,11,6,13,14,2,4,5,0,12,9,10,",,"Malerei, Zeichnung, Glasmalerei, Radierung, Holzschnitt, Illustration, Buch, Gouache",Schaffhausen,CH,,,"Lintmeyer, Daniel (der Jüngere, II.)",118573268,http://d-nb.info/gnd/118573268,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Lindtmayer,%20Daniel%22%20OR%20%22Daniel%20Lindtmayer%22",http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Lindtmayer&token_firstname=Daniel,http://www.deutsche-biographie.de/pnd118573268.html,SIK,PLÜSS,04.03.1998,U,SIK,PLÜSS,13.07.1998,12394320,9788529,"Lindtmayer [Familie] ([16. Jahrhundert])",>,,,Familienmitglied,12379050,4022926,"Lindtmayer, Daniel [der Jüngere, II.] (* 24.4.1552 Schaffhausen, + zwischen 1603 und 1607)",P20,P20,
9789625,9789625,12393843,"Rodari, Donato","rodari,donato",ITA,M,1500,,"[1500 Como]","Scultore. Membro della famiglia d'artisti Rodari. Verso il 1500 attivo con i fratelli Tommaso, Bernardino e Giacomo Rodari al Duomo di Como",1518,1599,J,Rodari,Donato,"Rodari, Donato ","Rodari Donato ",,,0,0,,,3,1500,*,"Entrata del dizionario",14.09.2011,,,"1,11,6,13,14,2,4,5,12,0,10,9,",,scultura,"Maroggia (TI)",CH,,,"Rodari, Donato",,,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Rodari,%20Donato%22%20OR%20%22Donato%20Rodari%22",http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Rodari&token_firstname=Donato,,SIK,PLÜSS,06.03.1998,I,SIK,PLÜSS,06.03.1998,12393841,9789562,"Rodari [Famiglia] ([XV secolo - XVI secolo])",>,,,Familienmitglied,12393843,9789625,"Rodari, Donato ([1500 Como])",P20,P20,
4029717,4029716,12385270,"Kuriger, Ildefons > Curiger, Ildefons","kuriger,ildefons",DEU,,1782,1841,"* 22.8.1782 Einsiedeln, $+$ nach 1841 Wien","Curiger, Ildefons",,,,Kuriger,Ildefons,"Kuriger, Ildefons","Kuriger Ildefons £ Kuriger Ildefons",3,1,0,0,,,4,1782-1841,**,Lexikon-Eintrag,14.09.2011,,,"1,11,6,13,2,14,4,5,12,0,10,9,",,,"Einsiedeln (SZ)",CH,,,"Kuriger, Ildefons",,,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Curiger,%20Ildefons%22%20OR%20%22Ildefons%20Curiger%22",http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Curiger&token_firstname=Ildefons,,SIK,PLÜSS,04.09.1997,I,SIK,PLÜSS,04.09.1997,12392586,9683257,"Curiger [Familie] ([Anfang 18. - erste Hälfte 19. Jahrhundert])",>,,,Familienmitglied,12385270,4029716,"Curiger, Ildefons (* 1782 Einsiedeln, + um 1834 Wien)",P20,P20,
9746259,9746259,12392950,"Pfau, David (V.)","pfau,david",DEU,M,1775,1849,"* 5.10.1775 Winterthur, $+$ 17.5.1849 Winterthur","Hafner. Mitglied der Künstlerfamilie Pfau. Sohn von David Pfau IV.",1793,1849,J,Pfau,David,"Pfau, David (V.)  [Pfauw, David]","Pfau David (V.)#Pfau David V. £ Pfauw David (V.)#Pfauw David V.",,,0,0,,,1,1775-1849,*,Lexikon-Eintrag,14.09.2011,,,"1,11,6,13,14,2,4,5,12,0,10,9,",,Keramik,Winterthur,CH,,,"Pfau, David (V.)",,,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Pfau,%20David%22%20OR%20%22David%20Pfau%22",http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Pfau&token_firstname=David,,SIK,PLÜSS,25.11.1997,U,SIK,PLÜSS,25.11.1997,12379804,4023172,"Pfau [Familie] ([Mitte 16. - Anfang 18. Jahrhundert])",>,,,Familienmitglied,12392950,9746259,"Pfau, David [V.] (* 5.10.1775 Winterthur, + 17.5.1849 Winterthur)",P20,P20,
12975309,12975309,12975310,"Castelli, Giovanni Pietro","castelli,giovannipietro",ITA,M,1688,1732,"[1688] , $+$ 1732","Stuccatore attivo con il fratello Carlo Antonio in Germania, in particolare in Turingia e Franconia. Dal 1688 al 1699 esegue decorazioni in stucco a Würzburg, Schillingsfürst e Bielefeld. Membro della famiglia di Castelli di Melide",1706,1732,J,Castelli,"Giovanni Pietro","Castelli, Giovanni Pietro ","Castelli Giovanni Pietro ",,,0,0,,,2,1688-1732,**,"Entrata del dizionario",21.12.2011,,,"1,11,6,13,2,14,4,5,10,12,0,9,",,stucco,"Melide (TI)",CH,,,"Castelli, Giovanni Pietro",,,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Castelli,%20Giovanni Pietro%22%20OR%20%22Giovanni Pietro%20Castelli%22","http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Castelli&token_firstname=Giovanni Pietro",,SIK,KREBS,"24.05.2012 12:16:20",I,SIK,KREBS,"24.05.2012 12:16:20",9683541,9683541,,>,,,Familienmitglied,12975309,12975309,"Castelli, Giovanni Pietro",P20,P20,3
9718873,9718873,12394990,Casella,casella,ITA,,1300,1899,"[XIV-XIX secolo]","Famiglia di lapicidi, scultori, stuccatori, pittori e architetti originari di Carona. Dal XIV fino al XIX secolo attiva soprattutto in Svizzera e in Italia",1318,1899,J,Casella,,"Casella ","Casella  (Famiglia)#Casella  Famiglia ",5,,0,0,"9637944,9719281,9719290,9719403,11434464,",,3,1300-1899,***,"Articolo del dizionario",19.06.2012,,,"1,11,6,13,14,2,4,5,12,0,9,10,","Edoardo Agustoni / Federica Bianchi","scultura, pittura, architettura, scultura","Carona (TI)",CH,,2007,Casella,,,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Casella,%20%22%20OR%20%22%20Casella%22",http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Casella&token_firstname=,,SIK,KOEPPEL,"03.05.2010 14:54:33",I,SIK,KOEPPEL,"03.05.2010 14:54:33",11852122,11852122,"Casella, Andrea ([1619], [prima del 1672]): San Rocco e l'angelo. prima del 1672. pittura ad olio. 221,5 x 149 cm (Objektmass)",>,,,Familienmitglied,9718873,9718873,Casella,O20,P20,
