WERK,WERK_JAHR,URHEBER,SPRACHE,GESCHLECHT,AUSSTELLUNGEN,EVENTS,PERFORMANCES,LITERATUR,RATING,PLZ
14090036,1909,4000060,1,1,28,0,0,36,3,3000
14090036,1909,4000060,1,1,28,0,0,36,3,8847
14090036,1909,4000060,1,1,28,0,0,36,3,8132
14101259,0,4026290,2,1,19,0,0,37,3,2203
14101259,0,4026290,2,1,19,0,0,37,3,2400
14101259,0,4026290,2,1,19,0,0,37,3,1852
14086143,1904,4023424,1,1,18,0,0,37,3,8000
14077150,1920,4000061,2,1,24,0,0,69,4,2000
14077219,1833,4022822,2,1,43,0,0,95,4,1200
14077259,1833,4022822,2,1,43,0,0,95,4,1200
14078322,1890,4022846,1,1,24,0,0,59,4,4000
14078334,1899,4022846,1,1,24,0,0,59,4,4000
14078340,1849,4022846,1,1,24,0,0,59,4,4000
14078346,1872,4022846,1,1,24,0,0,59,4,4000
14075162,1913,4023384,2,1,33,0,0,50,4,1000
14075162,1913,4023384,2,1,33,0,0,50,4,9434
14093716,0,4001777,1,1,4,0,0,4,2,3000
14093716,0,4001777,1,1,4,0,0,4,2,8000
14076555,1966,4022749,1,1,62,0,0,77,4,8816
14076555,1966,4022749,1,1,62,0,0,77,4,8000
14076555,1966,4022749,1,1,62,0,0,77,4,8000
14091943,1909,4000060,1,1,28,0,0,36,3,3176
14091943,1909,4000060,1,1,28,0,0,36,3,3000
14091943,1909,4000060,1,1,28,0,0,36,3,8847
14091943,1909,4000060,1,1,28,0,0,36,3,8132
14091977,1908,4022753,1,1,32,0,0,32,3,8712
14091977,1908,4022753,1,1,32,0,0,32,3,8703
14091992,1904,4022753,1,1,32,0,0,32,3,8712
14091992,1904,4022753,1,1,32,0,0,32,3,8703
14076511,1906,4022749,1,1,62,0,0,77,4,8816
14076511,1906,4022749,1,1,62,0,0,77,4,8000
14076511,1906,4022749,1,1,62,0,0,77,4,8000
14076543,1943,4022749,1,1,62,0,0,77,4,8816
14076543,1943,4022749,1,1,62,0,0,77,4,8000
14076543,1943,4022749,1,1,62,0,0,77,4,8000
14078156,0,4022753,1,1,32,0,0,32,3,8712
14078156,0,4022753,1,1,32,0,0,32,3,8703
14086451,1972,4000419,2,1,30,0,0,51,3,1950
14086451,1972,4000419,2,1,30,0,0,51,3,1200
14086456,1973,4000419,2,1,30,0,0,51,3,1950
14086456,1973,4000419,2,1,30,0,0,51,3,1200
14086467,1973,4000419,2,1,30,0,0,51,3,1950
14086467,1973,4000419,2,1,30,0,0,51,3,1200
14095193,0,13348928,1,1,0,0,0,0,0,5000
14095193,0,13348928,1,1,0,0,0,0,0,5736
14076559,1906,4022749,1,1,62,0,0,77,4,8816
14076559,1906,4022749,1,1,62,0,0,77,4,8000
14076559,1906,4022749,1,1,62,0,0,77,4,8000
14077438,1767,4022942,1,1,17,0,0,63,4,6000
14077438,1767,4022942,1,1,17,0,0,63,4,9434
14077446,1767,4022942,1,1,17,0,0,63,4,6000
14077446,1767,4022942,1,1,17,0,0,63,4,9434
14093552,1922,4022757,1,1,24,0,0,26,3,8706
14093552,1922,4022757,1,1,24,0,0,26,3,8000
14093552,1922,4022757,1,1,24,0,0,26,3,8706
14090088,1972,4000887,1,1,30,0,0,45,3,4000
14092337,1912,4023428,1,1,31,0,0,45,3,4000
14078515,1925,4023429,2,1,90,0,0,129,4,1200
14078515,1925,4023429,2,1,90,0,0,129,4,1232
14090020,1970,4001031,1,1,52,0,0,62,3,9500
14090020,1970,4001031,1,1,52,0,0,62,3,4347
14090020,1970,4001031,1,1,52,0,0,62,3,8610
14090020,1970,4001031,1,1,52,0,0,62,3,8800
14090031,1909,4000060,1,1,28,0,0,36,3,3176
14090031,1909,4000060,1,1,28,0,0,36,3,3000
14090031,1909,4000060,1,1,28,0,0,36,3,8847
14090031,1909,4000060,1,1,28,0,0,36,3,8132
14091997,1864,4023201,1,1,5,0,0,11,3,4000
14116071,1971,4001464,1,1,84,0,0,76,3,3000
14116071,1971,4001464,1,1,84,0,0,76,3,4415
14116071,1971,4001464,1,1,84,0,0,76,3,6005
14116071,1971,4001464,1,1,84,0,0,76,3,9434
14116071,1971,4001464,1,1,84,0,0,76,3,3274
14124793,1868,4022947,1,1,1,0,0,11,3,8000
14078468,1920,4023429,2,1,90,0,0,129,4,1200
14078468,1920,4023429,2,1,90,0,0,129,4,1232
14092009,1864,4023201,1,1,5,0,0,11,3,4000
14092295,1868,4023201,1,1,5,0,0,11,3,4000
14112211,2013,4002373,1,1,50,0,1,55,3,7000
14092310,1864,4023201,1,1,5,0,0,11,3,4000
14072627,1831,4022905,2,1,12,0,0,28,5,75015
14072627,1831,4022905,2,1,12,0,0,28,5,2400
14072627,1831,4022905,2,1,12,0,0,28,5,75000
14124685,1865,4022947,1,1,1,0,0,11,3,8000
14124742,1853,4022947,1,1,1,0,0,11,3,8000
14124762,1869,4022947,1,1,1,0,0,11,3,8000
14124858,1862,4022947,1,1,1,0,0,11,3,8000
14124890,1875,4022947,1,1,1,0,0,11,3,8000
14124913,1853,4022947,1,1,1,0,0,11,3,8000
14076383,1858,4022900,1,1,28,0,0,54,4,4500
14076383,1858,4022900,1,1,28,0,0,54,4,8000
14076460,1906,4022749,1,1,62,0,0,77,4,8816
14076460,1906,4022749,1,1,62,0,0,77,4,8000
14076460,1906,4022749,1,1,62,0,0,77,4,8000
14076489,1906,4022749,1,1,62,0,0,77,4,8816
14076489,1906,4022749,1,1,62,0,0,77,4,8000
14076489,1906,4022749,1,1,62,0,0,77,4,8000
14078125,1916,4000020,2,1,71,0,0,109,4,1200
14072872,1938,4022823,2,1,40,0,0,75,4,1000
14072872,1938,4022823,2,1,40,0,0,75,4,1180
14072872,1938,4022823,2,1,40,0,0,75,4,9434
14082779,0,4021179,1,2,33,0,0,43,3,6215
14082779,0,4021179,1,2,33,0,0,43,3,4400
14076493,1906,4022749,1,1,62,0,0,77,4,8816
14076493,1906,4022749,1,1,62,0,0,77,4,8000
14076493,1906,4022749,1,1,62,0,0,77,4,8000
14076536,1906,4022749,1,1,62,0,0,77,4,8816
14076536,1906,4022749,1,1,62,0,0,77,4,8000
14076536,1906,4022749,1,1,62,0,0,77,4,8000
14078426,1849,4022846,1,1,24,0,0,59,4,4000
14078510,1894,4023429,2,1,90,0,0,129,4,1200
14078510,1894,4023429,2,1,90,0,0,129,4,1232
14075292,1918,4022870,2,1,17,0,0,36,4,75015
14075292,1918,4022870,2,1,17,0,0,36,4,1000
14075292,1918,4022870,2,1,17,0,0,36,4,9434
14075292,1918,4022870,2,1,17,0,0,36,4,75000
14078519,1914,4023429,2,1,90,0,0,129,4,1200
14078519,1914,4023429,2,1,90,0,0,129,4,1232
14093657,1873,4022825,1,1,150,0,0,274,5,4000
14161348,1565,4022926,1,1,16,0,0,39,4,8200
14161348,1565,4022926,1,1,16,0,0,39,4,9434
13736884,1512,4030509,1,1,0,0,0,0,1,3000
14136860,1875,4023485,1,1,2,0,0,18,3,8000
14136860,1875,4023485,1,1,2,0,0,18,3,9642
14149922,1856,4022900,1,1,28,0,0,54,4,4500
14149922,1856,4022900,1,1,28,0,0,54,4,8000
14146879,1872,9705319,1,1,7,0,0,11,3,10000
14146879,1872,9705319,1,1,7,0,0,11,3,5650
14146879,1872,9705319,1,1,7,0,0,11,3,17403
14146943,1863,9705319,1,1,7,0,0,11,3,10000
14146943,1863,9705319,1,1,7,0,0,11,3,5650
14146943,1863,9705319,1,1,7,0,0,11,3,17403
14165077,1882,4022846,1,1,24,0,0,59,4,4000
14179699,1995,4000533,1,1,57,0,0,54,4,8000
14179750,2006,4000533,1,1,57,0,0,54,4,8000
14179811,2007,4000533,1,1,57,0,0,54,4,8000
14179824,2009,4000533,1,1,57,0,0,54,4,8000
14179865,2011,4000533,1,1,57,0,0,54,4,8000
14132382,1751,4032191,1,1,4,0,0,14,3,3400
14132382,1751,4032191,1,1,4,0,0,14,3,8458
14132382,1751,4032191,1,1,4,0,0,14,3,9434
14132382,1751,4032191,1,1,4,0,0,14,3,5736
14132438,1751,4032191,1,1,4,0,0,14,3,3400
14132438,1751,4032191,1,1,4,0,0,14,3,8458
14132438,1751,4032191,1,1,4,0,0,14,3,9434
14132438,1751,4032191,1,1,4,0,0,14,3,5736
14132499,1766,4032191,1,1,4,0,0,14,3,3400
14132499,1766,4032191,1,1,4,0,0,14,3,8458
14132499,1766,4032191,1,1,4,0,0,14,3,9434
14132499,1766,4032191,1,1,4,0,0,14,3,5736
14179570,1986,4000533,1,1,57,0,0,54,4,8000
14179662,1989,4000533,1,1,57,0,0,54,4,8000
14178448,1524,13986301,1,1,2,0,0,10,4,5736
14178448,1524,13986301,1,1,2,0,0,10,4,97990
13829008,1838,4023023,1,2,9,0,0,20,3,78467
6013357,1907,4022828,1,1,103,0,0,164,4,3800
6013357,1907,4022828,1,1,103,0,0,164,4,3400
6013357,1907,4022828,1,1,103,0,0,164,4,8458
6013357,1907,4022828,1,1,103,0,0,164,4,5736
6013398,1908,4022828,1,1,103,0,0,164,4,3800
6013398,1908,4022828,1,1,103,0,0,164,4,3400
6013398,1908,4022828,1,1,103,0,0,164,4,8458
6013398,1908,4022828,1,1,103,0,0,164,4,5736
6012630,0,4000030,2,1,62,0,0,94,4,2500
6012630,0,4000030,2,1,62,0,0,94,4,1288
6013975,1880,4022827,1,1,65,0,0,107,4,6440
6013975,1880,4022827,1,1,65,0,0,107,4,4532
6012854,1918,4023384,2,1,33,0,0,50,4,1000
6012854,1918,4023384,2,1,33,0,0,50,4,9434
9889026,1780,4023272,1,1,6,0,0,11,3,8200
9889026,1780,4023272,1,1,6,0,0,11,3,9434
9884155,1911,4022749,1,1,62,0,0,77,4,8816
9884155,1911,4022749,1,1,62,0,0,77,4,8000
9884155,1911,4022749,1,1,62,0,0,77,4,8000
6012794,1927,4023384,2,1,33,0,0,50,4,1000
6012794,1927,4023384,2,1,33,0,0,50,4,9434
6013603,1841,4022880,2,1,24,0,0,28,3,1200
6013635,0,4022880,2,1,24,0,0,28,3,1200
13763460,1911,4022828,1,1,103,0,0,164,4,3800
13763460,1911,4022828,1,1,103,0,0,164,4,3400
13763460,1911,4022828,1,1,103,0,0,164,4,8458
13763460,1911,4022828,1,1,103,0,0,164,4,5736
6013553,1841,4022880,2,1,24,0,0,28,3,1200
9884464,1796,4031799,1,1,14,0,0,38,4,8000
9884376,1950,4000887,1,1,30,0,0,45,3,4000
9899269,1578,4022926,1,1,16,0,0,39,4,8200
9899269,1578,4022926,1,1,16,0,0,39,4,9434
9825598,1957,4026515,1,2,22,0,0,21,4,8000
9825598,1957,4026515,1,2,22,0,0,21,4,6000
9895070,1939,4023433,1,1,20,0,0,43,4,3000
9895070,1939,4023433,1,1,20,0,0,43,4,2500
9895070,1939,4023433,1,1,20,0,0,43,4,3989
6014742,1889,4022900,1,1,28,0,0,54,4,4500
6014742,1889,4022900,1,1,28,0,0,54,4,8000
6013454,0,4022828,1,1,103,0,0,164,4,3800
6013454,0,4022828,1,1,103,0,0,164,4,3400
6013454,0,4022828,1,1,103,0,0,164,4,8458
6013454,0,4022828,1,1,103,0,0,164,4,5736
6013598,1841,4022880,2,1,24,0,0,28,3,1200
9593296,1857,4022827,1,1,65,0,0,107,4,6440
9593296,1857,4022827,1,1,65,0,0,107,4,4532
6014766,1890,4022900,1,1,28,0,0,54,4,4500
6014766,1890,4022900,1,1,28,0,0,54,4,8000
6014806,0,4022900,1,1,28,0,0,54,4,4500
6014806,0,4022900,1,1,28,0,0,54,4,8000
9584954,1846,4022827,1,1,65,0,0,107,4,6440
9584954,1846,4022827,1,1,65,0,0,107,4,4532
6003450,1780,4022976,1,1,7,0,0,22,3,9500
6003450,1780,4022976,1,1,7,0,0,22,3,4347
6003450,1780,4022976,1,1,7,0,0,22,3,8800
6004227,1907,4000020,2,1,71,0,0,109,4,1200
6004042,1907,4000020,2,1,71,0,0,109,4,1200
13077574,1993,4000188,1,2,146,0,0,277,4,4800
13077574,1993,4000188,1,2,146,0,0,277,4,14600
11726601,1990,4000188,1,2,146,0,0,277,4,4800
11726601,1990,4000188,1,2,146,0,0,277,4,14600
13281867,1998,4000188,1,2,146,0,0,277,4,4800
13281867,1998,4000188,1,2,146,0,0,277,4,14600
13077630,1974,4000188,1,2,146,0,0,277,4,4800
13077630,1974,4000188,1,2,146,0,0,277,4,14600
13101759,1987,4000188,1,2,146,0,0,277,4,4800
13101759,1987,4000188,1,2,146,0,0,277,4,14600
13077586,1990,4000188,1,2,146,0,0,277,4,4800
13077586,1990,4000188,1,2,146,0,0,277,4,14600
13104643,2008,4000188,1,2,146,0,0,277,4,4800
13104643,2008,4000188,1,2,146,0,0,277,4,14600
13047983,1976,4000188,1,2,146,0,0,277,4,4800
13047983,1976,4000188,1,2,146,0,0,277,4,14600
13193023,0,4022827,1,1,65,0,0,107,4,6440
13193023,0,4022827,1,1,65,0,0,107,4,4532
12094388,1991,4000147,1,1,60,0,0,45,3,1000
9675419,1877,4022823,2,1,40,0,0,75,4,1000
9675419,1877,4022823,2,1,40,0,0,75,4,1180
9675419,1877,4022823,2,1,40,0,0,75,4,9434
9789229,1932,4000040,1,1,52,1,0,80,5,1000
9789229,1932,4000040,1,1,52,1,0,80,5,8267
9724355,1841,4022880,2,1,24,0,0,28,3,1200
12849661,1906,4023605,1,1,5,0,0,11,3,9500
12849661,1906,4023605,1,1,5,0,0,11,3,4347
12849661,1906,4023605,1,1,5,0,0,11,3,8625
12849661,1906,4023605,1,1,5,0,0,11,3,9434
12849661,1906,4023605,1,1,5,0,0,11,3,8625
11037570,1995,4005207,1,1,142,1,18,130,4,8000
10015443,1791,4022879,2,1,7,0,0,14,4,75015
10015443,1791,4022879,2,1,7,0,0,14,4,1430
10015443,1791,4022879,2,1,7,0,0,14,4,1110
10015443,1791,4022879,2,1,7,0,0,14,4,75000
10021917,1933,4001448,3,1,10,0,0,16,3,6500
10021917,1933,4001448,3,1,10,0,0,16,3,5600
11125072,1977,4000168,1,1,39,0,0,26,3,8000
11125072,1977,4000168,1,1,39,0,0,26,3,8400
11266194,1911,4022823,2,1,40,0,0,75,4,1000
11266194,1911,4022823,2,1,40,0,0,75,4,1180
11266194,1911,4022823,2,1,40,0,0,75,4,9434
9904510,1993,4005833,1,2,53,2,0,40,3,8000
9924156,1865,4022822,2,1,43,0,0,95,4,1200
10023766,1978,4001464,1,1,84,0,0,76,3,3000
10023766,1978,4001464,1,1,84,0,0,76,3,4415
10023766,1978,4001464,1,1,84,0,0,76,3,6005
10023766,1978,4001464,1,1,84,0,0,76,3,9434
10023766,1978,4001464,1,1,84,0,0,76,3,3274
10023888,1741,4023272,1,1,6,0,0,11,3,8200
10023888,1741,4023272,1,1,6,0,0,11,3,9434
11179851,1971,4005574,1,1,125,0,0,126,5,8636
11179851,1971,4005574,1,1,125,0,0,126,5,1227
11179851,1971,4005574,1,1,125,0,0,126,5,9044
11003570,1994,4005201,2,1,41,0,0,42,3,1096
10034749,1928,4023428,1,1,31,0,0,45,3,4000
11283854,1942,4023416,1,1,36,0,0,42,3,4000
11124397,1985,4000168,1,1,39,0,0,26,3,8000
11124397,1985,4000168,1,1,39,0,0,26,3,8400
11457529,1870,4022825,1,1,150,0,0,274,5,4000
9951522,1956,4005574,1,1,125,0,0,126,5,8636
9951522,1956,4005574,1,1,125,0,0,126,5,1227
9951522,1956,4005574,1,1,125,0,0,126,5,9044
9949330,1942,4002019,1,1,31,0,0,29,3,8000
9949330,1942,4002019,1,1,31,0,0,29,3,6600
9936718,1914,4023443,1,1,19,0,0,24,3,4000
9936718,1914,4023443,1,1,19,0,0,24,3,8847
9936718,1914,4023443,1,1,19,0,0,24,3,8132
9927281,1800,4022942,1,1,17,0,0,63,4,6000
9927281,1800,4022942,1,1,17,0,0,63,4,9434
9938823,1935,4000040,1,1,52,1,0,80,5,1000
9938823,1935,4000040,1,1,52,1,0,80,5,8267
9944764,1910,4023043,1,1,9,0,0,23,3,4000
9944764,1910,4023043,1,1,9,0,0,23,3,4125
10042074,1887,4022846,1,1,24,0,0,59,4,4000
12747427,0,4022825,1,1,150,0,0,274,5,4000
11125087,2004,4000168,1,1,39,0,0,26,3,8000
11125087,2004,4000168,1,1,39,0,0,26,3,8400
11125008,1991,4000168,1,1,39,0,0,26,3,8000
11125008,1991,4000168,1,1,39,0,0,26,3,8400
11541156,2002,4000516,1,1,62,0,4,43,3,2500
11541156,2002,4000516,1,1,62,0,4,43,3,3989
9951560,1975,4005574,1,1,125,0,0,126,5,8636
9951560,1975,4005574,1,1,125,0,0,126,5,1227
9951560,1975,4005574,1,1,125,0,0,126,5,9044
9949390,1945,4002019,1,1,31,0,0,29,3,8000
9949390,1945,4002019,1,1,31,0,0,29,3,6600
9951687,1910,4005574,1,1,125,0,0,126,5,8636
9951687,1910,4005574,1,1,125,0,0,126,5,1227
9951687,1910,4005574,1,1,125,0,0,126,5,9044
10051707,1914,4023424,1,1,18,0,0,37,3,8000
10051726,1916,4023424,1,1,18,0,0,37,3,8000
10333134,1776,4002471,2,1,7,0,0,19,3,75015
10333134,1776,4002471,2,1,7,0,0,19,3,1180
10333134,1776,4002471,2,1,7,0,0,19,3,75000
11635496,1945,4001031,1,1,52,0,0,62,3,9500
11635496,1945,4001031,1,1,52,0,0,62,3,4347
11635496,1945,4001031,1,1,52,0,0,62,3,8610
11635496,1945,4001031,1,1,52,0,0,62,3,8800
11444128,1964,4002307,1,2,70,0,0,77,3,3000
10051686,1925,4023424,1,1,18,0,0,37,3,8000
10051737,1929,4023424,1,1,18,0,0,37,3,8000
10348552,1900,4022875,2,1,30,0,0,62,4,75015
10348552,1900,4022875,2,1,30,0,0,62,4,1510
10348552,1900,4022875,2,1,30,0,0,62,4,75000
10348711,1868,4022875,2,1,30,0,0,62,4,75015
10348711,1868,4022875,2,1,30,0,0,62,4,1510
10348711,1868,4022875,2,1,30,0,0,62,4,75000
10336212,1910,4025566,3,1,34,0,0,41,3,6500
10336212,1910,4025566,3,1,34,0,0,41,3,6512
10308670,1908,4022870,2,1,17,0,0,36,4,75015
10308670,1908,4022870,2,1,17,0,0,36,4,1000
10308670,1908,4022870,2,1,17,0,0,36,4,9434
10308670,1908,4022870,2,1,17,0,0,36,4,75000
11564801,1965,4001469,1,1,35,0,0,44,3,8000
11564801,1965,4001469,1,1,35,0,0,44,3,4000
10501447,1958,4000928,1,1,75,0,0,86,4,7000
10372825,1516,4022924,1,1,30,0,0,71,4,8000
10372825,1516,4022924,1,1,30,0,0,71,4,6313
10337513,1837,4023004,1,1,2,0,0,11,3,6000
10337513,1837,4023004,1,1,2,0,0,11,3,9434
10337513,1837,4023004,1,1,2,0,0,11,3,5644
11777715,1929,4023384,2,1,33,0,0,50,4,1000
11777715,1929,4023384,2,1,33,0,0,50,4,9434
11610957,1961,4002408,1,1,42,0,0,47,3,6000
13264687,1917,4028892,1,1,13,0,0,17,4,3110
13264687,1917,4028892,1,1,13,0,0,17,4,78000
9968371,1724,4023091,1,1,9,0,0,22,4,4000
9968371,1724,4023091,1,1,9,0,0,22,4,9434
6013080,1919,4023384,2,1,33,0,0,50,4,1000
6013080,1919,4023384,2,1,33,0,0,50,4,9434
13829174,1819,4023023,1,2,9,0,0,20,3,78467
11486061,1903,4022828,1,1,103,0,0,164,4,3800
11486061,1903,4022828,1,1,103,0,0,164,4,3400
11486061,1903,4022828,1,1,103,0,0,164,4,8458
11486061,1903,4022828,1,1,103,0,0,164,4,5736
11462122,1946,4022823,2,1,40,0,0,75,4,1000
11462122,1946,4022823,2,1,40,0,0,75,4,1180
11462122,1946,4022823,2,1,40,0,0,75,4,9434
10073100,1913,4023477,1,1,24,0,0,30,3,5000
10073100,1913,4023477,1,1,24,0,0,30,3,9434
6004574,1931,4000029,1,1,42,0,0,64,4,8534
6004574,1931,4000029,1,1,42,0,0,64,4,5608
10372000,1497,4023139,1,1,2,0,0,24,4,8000
10371981,1497,4023139,1,1,2,0,0,24,4,8000
11752403,1996,4004010,3,1,43,1,5,36,3,6500
11499668,1912,4022870,2,1,17,0,0,36,4,75015
11499668,1912,4022870,2,1,17,0,0,36,4,1000
11499668,1912,4022870,2,1,17,0,0,36,4,9434
11499668,1912,4022870,2,1,17,0,0,36,4,75000
11752417,1977,4004010,3,1,43,1,5,36,3,6500
11611587,1995,4002408,1,1,42,0,0,47,3,6000
9972101,1918,4000059,1,1,33,0,0,63,3,3000
11317728,1993,4002295,1,1,105,0,0,90,4,8000
11565079,1926,4001078,2,1,7,0,0,8,3,1000
11565079,1926,4001078,2,1,7,0,0,8,3,1255
11565079,1926,4001078,2,1,7,0,0,8,3,9434
13574861,1953,4023636,1,1,20,0,0,31,4,5000
13574861,1953,4023636,1,1,20,0,0,31,4,6900
13574861,1953,4023636,1,1,20,0,0,31,4,9434
9974586,1887,4022921,1,1,10,0,0,20,3,8000
9974586,1887,4022921,1,1,10,0,0,20,3,9056
13269107,1893,4022775,2,1,14,0,0,17,2,1200
9989356,1833,4022822,2,1,43,0,0,95,4,1200
9974709,1881,4022921,1,1,10,0,0,20,3,8000
9974709,1881,4022921,1,1,10,0,0,20,3,9056
10123289,1956,4000066,1,1,62,0,0,82,4,6000
10153508,1947,4000602,1,1,40,0,0,51,4,3000
10153508,1947,4000602,1,1,40,0,0,51,4,8000
13264663,1917,4028892,1,1,13,0,0,17,4,3110
13264663,1917,4028892,1,1,13,0,0,17,4,78000
10396915,2001,10018824,1,1,59,0,0,71,3,8000
9975952,1937,4001125,1,1,62,0,0,53,3,9000
9975952,1937,4001125,1,1,62,0,0,53,3,9050
9975952,1937,4001125,1,1,62,0,0,53,3,2942
9975952,1937,4001125,1,1,62,0,0,53,3,6144
9975952,1937,4001125,1,1,62,0,0,53,3,8487
9997994,1820,4023196,1,1,5,0,0,15,3,8314
9997994,1820,4023196,1,1,5,0,0,15,3,8000
9997994,1820,4023196,1,1,5,0,0,15,3,5736
10172280,1886,4022825,1,1,150,0,0,274,5,4000
9884443,1938,4001031,1,1,52,0,0,62,3,9500
9884443,1938,4001031,1,1,52,0,0,62,3,4347
9884443,1938,4001031,1,1,52,0,0,62,3,8610
9884443,1938,4001031,1,1,52,0,0,62,3,8800
9895053,1934,4023433,1,1,20,0,0,43,4,3000
9895053,1934,4023433,1,1,20,0,0,43,4,2500
9895053,1934,4023433,1,1,20,0,0,43,4,3989
9998638,1824,4026090,1,1,6,0,0,16,3,9500
9998638,1824,4026090,1,1,6,0,0,16,3,4347
9998638,1824,4026090,1,1,6,0,0,16,3,9064
9998638,1824,4026090,1,1,6,0,0,16,3,9036
9998638,1824,4026090,1,1,6,0,0,16,3,8504
9999435,1973,4002398,1,1,58,0,0,65,3,8400
9999435,1973,4002398,1,1,58,0,0,65,3,4665
9999464,1971,4002398,1,1,58,0,0,65,3,8400
9999464,1971,4002398,1,1,58,0,0,65,3,4665
10002045,1925,4000071,1,1,74,0,0,83,4,6654
10002045,1925,4000071,1,1,74,0,0,83,4,3000
9996311,1657,4023147,1,1,12,0,1,51,4,8000
10856487,1958,4001896,1,1,84,0,2,113,4,4600
10856487,1958,4001896,1,1,84,0,2,113,4,4600
10005906,0,4022938,3,1,5,0,0,19,4,6914
10005990,1745,4022938,3,1,5,0,0,19,4,6914
10871345,1926,4002436,1,1,25,0,0,35,3,4000
11037656,1995,4005207,1,1,142,1,18,130,4,8000
10828739,1991,4001117,1,1,80,0,0,48,3,8000
9884767,1665,4023147,1,1,12,0,1,51,4,8000
9903959,1959,4000359,3,1,44,0,0,43,3,6612
9903959,1959,4000359,3,1,44,0,0,43,3,20144
10019731,1929,4002436,1,1,25,0,0,35,3,4000
10009879,1816,4022942,1,1,17,0,0,63,4,6000
10009879,1816,4022942,1,1,17,0,0,63,4,9434
10009896,1788,4022942,1,1,17,0,0,63,4,6000
10009896,1788,4022942,1,1,17,0,0,63,4,9434
10009982,1799,4022942,1,1,17,0,0,63,4,6000
10009982,1799,4022942,1,1,17,0,0,63,4,9434
12901658,1957,4000188,1,2,146,0,0,277,4,4800
12901658,1957,4000188,1,2,146,0,0,277,4,14600
11436874,1997,4000614,1,2,48,0,0,27,3,8000
12447880,1941,4001125,1,1,62,0,0,53,3,9000
12447880,1941,4001125,1,1,62,0,0,53,3,9050
12447880,1941,4001125,1,1,62,0,0,53,3,2942
12447880,1941,4001125,1,1,62,0,0,53,3,6144
12447880,1941,4001125,1,1,62,0,0,53,3,8487
12611651,1944,4001125,1,1,62,0,0,53,3,9000
12611651,1944,4001125,1,1,62,0,0,53,3,9050
12611651,1944,4001125,1,1,62,0,0,53,3,2942
12611651,1944,4001125,1,1,62,0,0,53,3,6144
12611651,1944,4001125,1,1,62,0,0,53,3,8487
11777042,2005,4002809,2,2,61,0,0,55,3,2500
12105956,1923,4022823,2,1,40,0,0,75,4,1000
12105956,1923,4022823,2,1,40,0,0,75,4,1180
12105956,1923,4022823,2,1,40,0,0,75,4,9434
12633484,1987,4005207,1,1,142,1,18,130,4,8000
12143145,2004,4021003,1,1,9,0,0,6,3,8750
12480836,1918,4022823,2,1,40,0,0,75,4,1000
12480836,1918,4022823,2,1,40,0,0,75,4,1180
12480836,1918,4022823,2,1,40,0,0,75,4,9434
12735942,1998,4001566,1,1,77,0,0,76,3,8400
13900004,1862,4022880,2,1,24,0,0,28,3,1200
12633731,1996,4005207,1,1,142,1,18,130,4,8000
12681310,1947,4000260,1,1,40,0,0,80,3,7166
11983881,1956,4023806,3,1,22,0,0,23,3,1200
11983881,1956,4023806,3,1,22,0,0,23,3,1787
11999857,1937,4001448,3,1,10,0,0,16,3,6500
11999857,1937,4001448,3,1,10,0,0,16,3,5600
12550800,1741,4023272,1,1,6,0,0,11,3,8200
12550800,1741,4023272,1,1,6,0,0,11,3,9434
13770512,1905,4022828,1,1,103,0,0,164,4,3800
13770512,1905,4022828,1,1,103,0,0,164,4,3400
13770512,1905,4022828,1,1,103,0,0,164,4,8458
13770512,1905,4022828,1,1,103,0,0,164,4,5736
12773947,1957,4000188,1,2,146,0,0,277,4,4800
12773947,1957,4000188,1,2,146,0,0,277,4,14600
12862944,1858,4022900,1,1,28,0,0,54,4,4500
12862944,1858,4022900,1,1,28,0,0,54,4,8000
11773510,1992,4004010,3,1,43,1,5,36,3,6500
12476364,1922,4000040,1,1,52,1,0,80,5,1000
12476364,1922,4000040,1,1,52,1,0,80,5,8267
12775718,0,4022825,1,1,150,0,0,274,5,4000
12773766,0,4023091,1,1,9,0,0,22,4,4000
12773766,0,4023091,1,1,9,0,0,22,4,9434
11748613,1977,4000198,3,1,126,0,0,120,4,6675
11748638,2003,4000198,3,1,126,0,0,120,4,6675
11769434,1909,4022997,1,1,32,0,0,48,2,3000
11769434,1909,4022997,1,1,32,0,0,48,2,3074
11769434,1909,4022997,1,1,32,0,0,48,2,1787
11725320,1972,4005565,1,1,8,0,0,42,3,9500
11725320,1972,4005565,1,1,8,0,0,42,3,4347
11725320,1972,4005565,1,1,8,0,0,42,3,9630
12591401,1981,4001402,2,1,36,0,0,39,3,1200
12591401,1981,4001402,2,1,36,0,0,39,3,1286
12611745,1960,4001125,1,1,62,0,0,53,3,9000
12611745,1960,4001125,1,1,62,0,0,53,3,9050
12611745,1960,4001125,1,1,62,0,0,53,3,2942
12611745,1960,4001125,1,1,62,0,0,53,3,6144
12611745,1960,4001125,1,1,62,0,0,53,3,8487
12505997,1898,4023269,1,1,2,0,0,3,3,5600
12505997,1898,4023269,1,1,2,0,0,3,3,8000
12505997,1898,4023269,1,1,2,0,0,3,3,5736
12612003,1934,4001125,1,1,62,0,0,53,3,9000
12612003,1934,4001125,1,1,62,0,0,53,3,9050
12612003,1934,4001125,1,1,62,0,0,53,3,2942
12612003,1934,4001125,1,1,62,0,0,53,3,6144
12612003,1934,4001125,1,1,62,0,0,53,3,8487
